Date,Open,High,Low,Close,Adj Close,Volume,DJI,GSPC,IXIC
2017/5/22,152.100006,152.839996,151.600006,152.639999,149.549332,3302100,20894.83008,2394.02002,6133.620117
2017/5/23,152.570007,153.679993,151.919998,152.029999,148.951691,2564500,20937.91016,2398.419922,6138.709961
2017/5/24,152.210007,152.759995,151.229996,152.509995,149.421967,3732400,21012.41992,2404.389893,6163.02002
2017/5/25,153.25,153.729996,152.949997,153.199997,150.097992,2582700,21082.94922,2415.070068,6205.259766
2017/5/26,152.850006,153,152.059998,152.490005,149.40239,2443300,21080.2793,2415.820068,6210.189941
2017/5/30,151.949997,152.669998,151.589996,151.729996,148.657761,3666000,21029.4707,2412.909912,6203.189941
2017/5/31,152.029999,152.800003,151.649994,152.630005,149.539551,3543400,21008.65039,2411.800049,6198.52002
2017/6/1,152.800003,152.869995,151.630005,152.669998,149.57872,2918100,21144.17969,2430.060059,6246.830078
2017/6/2,153.070007,153.199997,151.800003,152.050003,148.971283,3585700,21206.28906,2439.070068,6305.799805
2017/6/5,151.820007,152.929993,151.679993,152.410004,149.324005,3975100,21184.03906,2436.100098,6295.680176
2017/6/6,152,152.889999,152,152.369995,149.284805,3797200,21136.23047,2429.330078,6275.060059
2017/6/7,153.050003,154.199997,150.800003,150.979996,147.922943,4865700,21173.68945,2433.139893,6297.379883
2017/6/8,151,152.820007,150.919998,152.100006,149.020279,3709000,21182.5293,2433.790039,6321.759766
2017/6/9,152,154.259995,151.880005,154.100006,150.979782,4361500,21271.9707,2431.77002,6207.919922
2017/6/12,154.190002,157.199997,154.020004,155.179993,152.037903,6471500,21235.66992,2429.389893,6175.459961
2017/6/13,155.440002,155.479996,154.149994,154.25,151.12674,3523500,21328.4707,2440.350098,6220.370117
2017/6/14,153.970001,154.940002,152.940002,153.809998,150.695633,3049100,21374.56055,2437.919922,6194.890137
2017/6/15,153.289993,154.690002,153.289993,154.220001,151.097336,4654300,21359.90039,2432.459961,6165.5
2017/6/16,154.229996,155.419998,152.970001,155.380005,152.233871,6742000,21384.2793,2433.149902,6151.759766
2017/6/19,155.509995,155.860001,154.539993,154.839996,151.704788,4629500,21528.99023,2453.459961,6239.009766
2017/6/20,154.479996,155.389999,154.25,154.949997,151.812561,4481700,21467.14063,2437.030029,6188.029785
2017/6/21,155.789993,155.789993,153.389999,153.789993,150.676041,3959700,21410.0293,2435.610107,6233.950195
2017/6/22,154.550003,154.990005,153.690002,154.399994,151.273697,2376500,21397.28906,2434.5,6236.689941
2017/6/23,154.339996,154.679993,153.800003,154.110001,150.989578,3282200,21394.75977,2438.300049,6265.25
2017/6/26,154.710007,155.75,154.630005,155.229996,152.086884,2153500,21409.55078,2439.070068,6247.149902
2017/6/27,155,155.339996,154.5,154.75,151.616608,2386500,21310.66016,2419.379883,6146.620117
2017/6/28,155.149994,155.550003,154.779999,155.320007,152.175079,2221000,21454.60938,2440.689941,6234.410156
2017/6/29,155.350006,155.740005,153.619995,154.130005,151.009171,3262200,21287.0293,2419.699951,6144.350098
2017/6/30,154.279999,154.5,153.139999,153.830002,150.715256,3571500,21349.63086,2423.409912,6140.419922
2017/7/3,153.580002,156.029999,153.520004,155.580002,152.42981,2822500,21479.26953,2429.01001,6110.060059
2017/7/5,155.770004,155.889999,153.630005,153.669998,150.558472,3564400,21478.16992,2432.540039,6150.859863
2017/7/6,153.360001,153.830002,152.229996,152.360001,149.275009,2757500,21320.03906,2409.75,6089.459961
2017/7/7,152.619995,153.490005,152.139999,152.940002,149.843262,2460100,21414.33984,2425.179932,6153.080078
2017/7/10,152.910004,153.889999,152.630005,153.419998,150.313553,3206200,21408.51953,2427.429932,6176.390137
2017/7/11,153.259995,153.649994,152.050003,153.190002,150.088196,3447500,21409.07031,2425.530029,6193.299805
2017/7/12,153.479996,154.240005,153.050003,153.699997,150.587875,3097900,21532.14063,2443.25,6261.169922
2017/7/13,153.699997,154.190002,153.190002,153.630005,150.519302,2476100,21553.08984,2447.830078,6274.439941
2017/7/14,154.009995,154.619995,153.399994,154.240005,151.116943,3256400,21637.74023,2459.27002,6312.470215
2017/7/17,153.589996,153.880005,152.240005,153.009995,149.911835,4762600,21629.7207,2459.139893,6314.430176
2017/7/18,152.360001,154.289993,152,154,150.88179,7566800,21574.73047,2460.610107,6344.310059
2017/7/19,150.020004,150.25,146.710007,147.529999,144.542801,14293600,21640.75,2473.830078,6385.040039
2017/7/20,147.529999,148.830002,147.029999,147.660004,144.670166,7212200,21611.7793,2473.449951,6390
2017/7/21,147.589996,147.869995,146.509995,147.080002,144.101929,6509500,21580.07031,2472.540039,6387.75
2017/7/24,147,147.039993,145.800003,145.990005,143.033981,3877600,21513.16992,2469.909912,6410.810059
2017/7/25,146.570007,147.490005,146.029999,146.190002,143.229935,4208900,21613.42969,2477.129883,6412.169922
2017/7/26,146.270004,146.460007,144.470001,145.360001,142.416733,3932400,21711.00977,2477.830078,6422.75
2017/7/27,145,145.399994,143.639999,145.070007,142.132629,6430800,21796.55078,2475.419922,6382.189941
2017/7/28,144.809998,145.039993,143.839996,144.289993,141.368393,3054800,21830.31055,2472.100098,6374.680176
2017/7/31,144.380005,144.929993,144.169998,144.669998,141.740707,4355700,21891.11914,2470.300049,6348.120117
2017/8/1,145,145.669998,144.720001,145.300003,142.357956,3219500,21963.91992,2476.350098,6362.939941
2017/8/2,145.119995,145.289993,144.220001,144.449997,141.525177,3540900,22016.24023,2477.570068,6362.649902
2017/8/3,144.429993,145.339996,144.429993,144.940002,142.005249,3035400,22026.09961,2472.159912,6340.339844
2017/8/4,145,145.389999,144.399994,145.160004,142.220795,2549400,22092.81055,2476.830078,6351.560059
2017/8/7,145,145.089996,142.75,143.470001,140.565002,4618300,22118.41992,2480.909912,6383.77002
2017/8/8,142,142.759995,142,142.110001,140.703629,3298700,22085.33984,2474.919922,6370.459961
2017/8/9,141.75,142.029999,141.190002,141.770004,140.366989,2925800,22048.69922,2474.02002,6352.330078
2017/8/10,141.639999,142.419998,141.229996,141.839996,140.436295,4525400,21844.00977,2438.209961,6216.870117
2017/8/11,142.449997,142.589996,141.520004,141.839996,140.436295,3004000,21858.32031,2441.320068,6256.560059
2017/8/14,142,142.759995,141.940002,142.320007,140.911545,2222300,21993.71094,2465.840088,6340.22998
2017/8/15,142.550003,143.339996,140.580002,142.070007,140.664032,4681500,21998.99023,2464.610107,6333.009766
2017/8/16,141.789993,142.910004,141.610001,142.5,141.089767,3287800,22024.86914,2468.110107,6345.109863
2017/8/17,142.520004,142.889999,140.699997,140.699997,139.307571,4422100,21750.73047,2430.01001,6221.910156
2017/8/18,140.869995,141.149994,139.580002,139.699997,138.317474,4152700,21674.50977,2425.550049,6216.529785
2017/8/21,139.589996,140.419998,139.130005,140.330002,138.941238,3190700,21703.75,2428.370117,6213.129883
2017/8/22,140.639999,141.149994,140.380005,141.009995,139.614502,2544400,21899.89063,2452.51001,6297.47998
2017/8/23,140.699997,143.050003,140.679993,142.139999,140.733322,4048300,21812.08984,2444.040039,6278.410156
2017/8/24,142.5,143.679993,142.25,142.940002,141.525406,3592200,21783.40039,2438.969971,6271.330078
2017/8/25,143.300003,144.190002,143.25,143.740005,142.31749,2872900,21813.66992,2443.050049,6265.640137
2017/8/28,144.110001,144.559998,142.389999,142.509995,141.099655,5134500,21808.40039,2444.23999,6283.02002
2017/8/29,142.100006,143.429993,141.899994,143.139999,141.723434,3009500,21865.36914,2446.300049,6301.890137
2017/8/30,143.259995,143.279999,142.410004,142.559998,141.14917,2736000,21892.42969,2457.590088,6368.310059
2017/8/31,143.020004,143.660004,142.630005,143.029999,141.614517,3656400,21948.09961,2471.649902,6428.660156
2017/9/1,142.979996,144.5,142.979996,144.080002,142.654129,3351700,21987.56055,2476.550049,6435.330078
2017/9/5,143.5,144.360001,142.699997,143.039993,141.62442,3097500,21753.31055,2457.850098,6375.569824
2017/9/6,143.880005,144.470001,143.5,143.820007,142.396713,3273300,21807.64063,2465.540039,6393.310059
2017/9/7,144.100006,144.639999,142.410004,142.899994,141.485794,4188200,21784.7793,2465.100098,6397.870117
2017/9/8,143.149994,143.149994,141.639999,142.449997,141.040253,3366200,21797.78906,2461.429932,6360.189941
2017/9/11,143.539993,145.130005,143.009995,144.860001,143.426407,4613400,22057.36914,2488.110107,6432.259766
2017/9/12,145.110001,146.369995,144.509995,145.759995,144.31749,5238100,22118.85938,2496.47998,6454.279785
2017/9/13,145.350006,146.289993,145.339996,145.990005,144.545227,4101000,22158.17969,2498.370117,6460.189941
2017/9/14,145.860001,146.380005,145.509995,145.539993,144.09967,3756900,22203.48047,2495.620117,6429.080078
2017/9/15,144.820007,145.169998,144.080002,144.820007,143.38681,7397200,22268.33984,2500.22998,6448.470215
2017/9/18,144.809998,145.479996,144.270004,144.550003,143.119476,3019500,22331.34961,2503.870117,6454.640137
2017/9/19,144.789993,144.979996,144.220001,144.389999,142.96106,3464400,22370.80078,2506.649902,6461.319824
2017/9/20,144.929993,145.880005,144.419998,145.880005,144.436325,5447500,22412.58984,2508.23999,6456.040039
2017/9/21,145.649994,145.889999,145.100006,145.259995,143.822449,2555600,22359.23047,2500.600098,6422.689941
2017/9/22,145.589996,145.589996,144.589996,145.130005,143.693741,2792300,22349.58984,2502.219971,6426.919922
2017/9/25,145.119995,146.029999,144.910004,145.869995,144.426407,5213100,22296.08984,2496.659912,6370.589844
2017/9/26,146.360001,147.419998,145.940002,146.559998,145.109589,4488600,22284.32031,2496.840088,6380.160156
2017/9/27,146.679993,146.899994,145.029999,145.660004,144.218491,3502700,22340.71094,2507.040039,6453.259766
2017/9/28,145.660004,145.860001,144.210007,145.660004,144.218491,2774800,22381.19922,2510.060059,6453.450195
2017/9/29,145.449997,145.690002,144.919998,145.080002,143.644226,2654700,22405.08984,2519.360107,6495.959961
2017/10/2,145.350006,146.869995,145.210007,146.660004,145.208603,2973200,22557.59961,2529.120117,6516.720215
2017/10/3,146.690002,147.199997,146.339996,146.779999,145.327408,2302700,22641.66992,2534.580078,6531.709961
2017/10/4,147,147.020004,146.110001,146.479996,145.030365,2244400,22661.64063,2537.73999,6534.629883
2017/10/5,146.679993,147.539993,146.479996,146.720001,145.268005,2686500,22775.39063,2552.070068,6585.359863
2017/10/6,146.639999,146.850006,146.320007,146.479996,145.030365,2623200,22773.66992,2549.330078,6590.180176
2017/10/9,146.5,147.789993,146.350006,147.389999,145.931366,2682600,22761.07031,2544.72998,6579.72998
2017/10/10,147.710007,148.949997,147.649994,148.5,147.03038,4032600,22830.67969,2550.639893,6587.25
2017/10/11,148.399994,148.470001,147.279999,147.619995,146.159088,3702200,22872.89063,2555.23999,6603.549805
2017/10/12,147.559998,147.889999,146.770004,147.029999,145.574936,3264300,22841.00977,2550.929932,6591.509766
2017/10/13,147.479996,147.850006,146.940002,147.100006,145.644241,2506600,22871.7207,2553.169922,6605.799805
2017/10/16,147.220001,147.669998,146.509995,146.830002,145.376907,3052100,22956.96094,2557.639893,6624
2017/10/17,146.630005,147.119995,146.179993,146.539993,145.089783,6372400,22997.43945,2559.360107,6623.660156
2017/10/18,157.119995,161.229996,156.949997,159.529999,157.951233,30490200,23157.59961,2561.26001,6624.220215
2017/10/19,159.800003,160.960007,159.089996,160.899994,159.307663,9914200,23163.03906,2562.100098,6605.069824
2017/10/20,161.070007,162.479996,159.770004,162.070007,160.466095,7868800,23328.63086,2575.209961,6629.049805
2017/10/23,162.050003,162.509995,159.539993,159.550003,157.971039,5779400,23273.96094,2564.97998,6586.830078
2017/10/24,159.649994,159.699997,155.169998,155.880005,154.337357,8194700,23441.75977,2569.129883,6598.430176
2017/10/25,156.009995,156.369995,153.059998,153.5,151.980896,6921100,23329.46094,2557.149902,6563.890137
2017/10/26,154.309998,155.119995,153.539993,153.600006,152.079926,4300500,23400.85938,2560.399902,6556.77002
2017/10/27,154.539993,154.630005,152.910004,153.679993,152.159119,4895200,23434.18945,2581.070068,6701.259766
2017/10/30,153.759995,154.589996,152.710007,154.360001,152.832397,4210400,23348.74023,2572.830078,6698.959961
2017/10/31,154.330002,154.929993,152.929993,154.059998,152.535355,4328300,23377.24023,2575.26001,6727.669922
2017/11/1,154.100006,154.899994,153.830002,154.029999,152.505661,3240200,23435.00977,2579.360107,6716.529785
2017/11/2,154.179993,154.490005,152.910004,153.350006,151.832397,3397600,23516.25977,2579.850098,6714.939941
2017/11/3,153.419998,153.470001,151.490005,151.580002,150.07991,4431800,23539.18945,2587.840088,6764.439941
2017/11/6,151.770004,151.820007,150.279999,150.839996,149.347229,4498400,23548.41992,2591.129883,6786.439941
2017/11/7,151.369995,151.509995,150.5,151.350006,149.852188,3701100,23557.23047,2590.639893,6767.779785
2017/11/8,151.600006,151.789993,150.279999,151.570007,150.070007,4634400,23563.35938,2594.379883,6789.120117
2017/11/9,149.929993,151.800003,149.860001,150.300003,150.300003,4776500,23461.93945,2584.620117,6750.049805
2017/11/10,150.649994,150.889999,149.139999,149.160004,149.160004,4307300,23422.21094,2582.300049,6750.939941
2017/11/13,148.880005,149,147.919998,148.399994,148.399994,5107500,23439.69922,2584.840088,6757.600098
2017/11/14,147.949997,148.970001,147.490005,148.889999,148.889999,3758000,23409.4707,2578.870117,6737.870117
2017/11/15,148,148.710007,146.210007,147.100006,147.100006,4773300,23271.2793,2564.620117,6706.209961
2017/11/16,147.729996,149.649994,147.5,149.119995,149.119995,5446500,23458.35938,2585.639893,6793.290039
2017/11/17,149.339996,150.149994,148.830002,148.970001,148.970001,4916500,23358.24023,2578.850098,6782.790039